Prison_ID,Prison_Type,Security_Level,Capacity,Number_of_Blocks,Current_Occupancy,Admissions_Last_7_Days,Admissions_Last_30_Days,Pending_Admissions,Releases_Last_7_Days,Releases_Last_30_Days,Upcoming_Releases_30_Days,Upcoming_Releases_60_Days,Upcoming_Releases_90_Days,Transfers_In_Last_30_Days,Transfers_Out_Last_30_Days,Pending_Transfers_In,Pending_Transfers_Out,Average_Remaining_Sentence,Median_Remaining_Sentence,Occupancy_7_Days_Ago,Occupancy_30_Days_Ago,Occupancy_60_Days_Ago,Occupancy_90_Days_Ago,Occupancy_30_Days,Occupancy_60_Days,Occupancy_90_Days
PR008235,Women's,Medium,644,3,497,93,372,6,92,389,451,869,1292,0,2,5,2,4.0,2.4,505,498,535,514,405,377,273
PR008236,Maximum Security,High,467,4,389,26,121,2,23,137,129,259,408,3,3,3,0,41.2,23.1,397,408,407,453,393,360,340
PR008237,Women's,Low,525,4,409,79,293,5,80,352,378,736,1092,1,6,0,0,7.3,6.4,422,464,542,583,319,249,158
PR008238,Remand,High,979,7,880,244,1026,7,231,1109,1013,2033,3145,9,2,3,0,2.3,1.4,902,950,1027,1123,929,951,908
PR008239,Juvenile,Medium,324,1,246,85,348,3,74,390,398,796,1174,1,3,3,0,3.4,2.0,259,282,327,376,182,135,127
PR008240,Minimum Security,Low,643,4,544,73,316,8,53,246,283,589,893,4,6,3,5,7.7,6.4,527,465,402,371,560,508,548
PR008241,Maximum Security,High,1282,9,953,76,315,8,66,265,265,522,746,8,10,2,1,28.2,21.5,945,916,851,826,1008,1041,1138
PR008242,Women's,Low,404,3,344,65,295,1,46,207,230,472,700,3,3,1,0,20.6,16.2,323,260,151,98,401,472,546
PR008243,Women's,Medium,786,8,635,130,565,4,115,526,474,947,1437,3,6,2,2,1.0,0.9,630,593,552,489,729,809,874
PR008244,Minimum Security,Low,856,6,810,112,492,7,92,400,411,805,1196,8,6,0,1,5.6,4.1,788,708,611,538,872,932,994
PR008245,Women's,Medium,617,5,515,119,510,10,109,529,456,952,1409,13,2,1,0,26.7,19.6,514,533,553,556,551,550,622
PR008246,Minimum Security,Low,225,4,201,33,134,6,34,157,153,299,462,0,1,0,0,15.4,12.2,205,229,256,292,190,191,164
PR008247,Minimum Security,Low,606,6,517,71,299,9,68,289,312,620,896,7,2,2,3,8.4,7.3,513,508,483,460,520,515,561
PR008248,Maximum Security,High,681,5,576,39,224,11,42,167,173,344,503,4,4,2,1,39.6,22.0,562,523,453,435,609,657,681
PR008249,Minimum Security,Medium,268,3,236,47,199,6,39,135,131,282,433,1,1,0,2,11.9,8.2,221,171,103,69,333,375,375
PR008250,Maximum Security,High,1322,9,1110,97,417,20,81,372,356,694,1077,12,12,3,1,21.8,16.2,1104,1076,1018,949,1159,1273,1259
PR008251,Minimum Security,Low,504,3,476,30,144,8,40,187,210,446,668,3,5,0,1,0.5,0.3,486,515,577,607,430,364,331
PR008252,Maximum Security,High,942,7,858,73,401,10,90,388,373,726,1068,3,12,1,2,47.1,27.5,860,860,861,875,859,938,979
PR008253,Juvenile,Low,382,3,216,43,162,5,41,143,148,306,465,2,2,1,1,1.3,0.8,213,185,188,158,213,212,225
PR008254,Women's,High,141,1,109,14,45,0,18,74,68,141,197,0,2,4,0,2.8,2.3,117,138,170,183,74,43,37
PR008255,Juvenile,Medium,73,1,56,25,82,1,16,62,72,130,189,2,0,1,0,19.0,15.0,45,38,33,0,64,102,102
PR008256,Minimum Security,Low,641,4,460,90,345,8,63,293,247,540,789,6,4,1,2,11.5,7.3,446,399,361,330,542,595,640
PR008257,Women's,Low,457,2,254,80,277,2,65,240,225,459,713,7,7,1,3,27.4,21.1,242,200,173,116,311,341,381
PR008258,Minimum Security,Low,868,6,713,129,532,4,118,489,525,1055,1594,4,1,1,1,11.7,8.3,705,673,628,545,739,726,729
PR008259,Women's,Low,219,2,154,49,183,1,30,114,93,191,288,4,2,4,3,37.6,30.3,141,75,21,0,228,280,306
PR008260,Remand,High,723,6,491,111,489,9,82,398,417,806,1191,10,5,2,1,7.9,5.6,469,387,332,193,570,680,787
PR008261,Minimum Security,Low,422,1,409,42,167,4,51,168,142,305,474,0,4,4,3,4.9,3.3,408,413,409,401,430,437,448
PR008262,Maximum Security,High,313,2,216,10,46,5,7,46,46,89,156,2,0,5,1,9.9,6.0,213,209,219,238,222,257,209
PR008263,Women's,Low,382,2,323,40,173,4,38,168,206,397,581,1,2,1,6,34.6,25.0,323,316,343,313,313,324,303
PR008264,Women's,Low,376,2,330,77,335,2,70,338,338,690,988,3,2,1,2,20.4,11.7,327,324,324,305,308,250,264
PR008265,Juvenile,Low,198,3,110,29,148,0,23,96,137,282,420,0,3,1,3,7.9,4.7,99,56,0,0,143,143,157
PR008266,Women's,Low,728,6,467,99,398,11,128,631,543,1073,1617,5,10,2,0,24.3,21.1,522,709,946,946,337,193,70
PR008267,Women's,Low,675,6,607,73,292,2,116,451,392,764,1133,8,6,2,3,3.3,1.9,645,747,877,877,535,487,416
PR008268,Minimum Security,Medium,395,3,339,43,223,4,77,361,324,629,923,6,2,2,1,8.4,6.1,373,477,513,513,274,202,172
PR008269,Juvenile,Medium,75,1,53,11,53,2,15,65,80,167,238,3,0,0,3,7.8,6.7,57,53,93,69,40,0,0
PR008270,Minimum Security,Low,881,7,730,114,466,19,110,462,454,940,1433,8,6,2,3,8.5,5.5,733,729,701,707,736,740,729
PR008271,Remand,Medium,823,7,642,263,969,12,258,1147,1246,2483,3722,5,2,0,1,3.3,1.9,681,830,1004,1069,376,132,0
PR008272,Minimum Security,Medium,635,6,585,92,346,10,64,311,248,537,826,6,5,5,1,23.2,14.6,572,555,496,467,705,749,815
PR008273,Women's,Medium,402,3,295,47,209,5,60,246,241,499,741,0,4,4,3,38.9,29.1,303,325,388,405,261,234,221
PR008274,Juvenile,Medium,241,2,148,23,99,3,20,88,80,169,242,2,1,3,1,24.2,19.6,150,141,132,127,183,212,227
PR008275,Minimum Security,Low,782,6,520,94,345,2,92,385,319,642,962,4,9,1,3,8.4,6.7,532,580,613,612,544,581,610
PR008276,Minimum Security,Low,946,7,603,141,499,9,113,448,364,762,1117,10,5,0,3,21.8,14.2,594,537,486,452,768,887,1038
PR008277,Remand,Low,929,6,816,356,1519,8,375,1560,1600,3266,4865,2,8,1,2,1.9,1.2,821,873,920,979,682,515,372
PR008278,Juvenile,Medium,399,2,312,89,383,0,87,374,414,810,1154,1,1,0,1,14.3,11.9,310,301,286,265,267,265,320
PR008279,Women's,Low,640,7,523,115,474,5,63,371,404,793,1181,1,7,2,1,27.3,21.7,505,422,323,279,574,680,758
PR008280,Minimum Security,Low,237,1,171,24,129,3,31,121,147,292,419,1,0,2,4,20.6,16.0,174,168,145,172,164,138,123
PR008281,Remand,Medium,302,3,207,104,366,5,64,283,270,541,832,1,4,5,2,2.1,1.7,190,137,70,0,296,406,422
PR008282,Remand,High,677,4,442,264,1142,8,291,1070,1274,2540,3790,9,8,0,0,7.5,5.1,429,366,278,230,337,215,108
PR008283,Minimum Security,Low,683,4,500,84,301,11,81,357,438,894,1307,0,10,2,4,7.8,6.2,513,580,632,697,385,260,153
PR008284,Remand,Medium,748,4,387,152,684,11,175,803,706,1446,2181,9,4,1,1,7.8,6.6,411,511,611,729,369,326,277
PR008285,Maximum Security,High,431,2,371,28,140,1,43,145,106,246,385,6,1,1,0,58.1,34.2,372,362,360,343,388,369,366
PR008286,Minimum Security,Low,260,2,195,22,101,4,26,106,122,239,361,1,1,0,0,6.7,4.8,193,215,177,206,186,197,190
PR008287,Remand,High,853,6,741,298,1280,9,392,1775,1927,3846,5790,4,5,2,0,6.1,3.8,862,1108,1108,1108,101,0,0
PR008288,Women's,Low,533,5,477,108,414,14,85,363,348,713,1019,4,3,3,1,8.5,7.5,466,418,362,318,547,621,700
PR008289,Minimum Security,Low,944,6,868,134,608,9,123,582,546,1086,1622,6,7,0,0,22.2,17.9,860,845,826,798,907,947,973
PR008290,Minimum Security,Low,552,4,536,65,268,9,46,240,264,517,765,6,4,2,4,9.7,8.4,528,501,457,436,553,555,639
PR008291,Juvenile,Medium,167,1,128,48,178,1,33,159,218,462,670,1,1,3,3,7.5,5.3,124,109,76,92,74,42,0
PR008292,Women's,Low,488,2,436,61,285,2,41,241,245,464,691,1,0,0,1,6.5,5.6,421,392,334,314,473,532,609
PR008293,Remand,High,288,3,256,147,637,6,136,574,595,1183,1726,1,2,3,1,0.5,0.4,244,202,135,58,299,285,403
PR008294,Maximum Security,High,1292,8,785,64,293,16,101,391,356,700,1038,13,15,1,0,55.4,35.9,804,884,979,1106,739,709,603
PR008295,Juvenile,Medium,183,1,139,33,130,4,36,160,166,320,476,0,2,0,3,3.4,2.6,150,175,226,237,102,96,83
PR008296,Remand,Medium,346,3,241,155,613,1,99,452,520,1053,1540,1,1,1,4,2.6,1.5,208,68,0,0,325,423,484
PR008297,Juvenile,Medium,148,1,132,23,93,2,27,122,125,257,397,2,1,2,4,4.5,3.1,137,145,178,192,88,81,30
PR008298,Minimum Security,Low,554,4,300,20,96,9,18,71,85,184,284,5,4,1,2,2.0,1.4,296,284,232,201,334,353,359
PR008299,Maximum Security,High,1250,9,1113,77,267,20,37,201,163,385,576,2,5,4,0,16.9,10.2,1096,1055,990,912,1238,1309,1428
PR008300,Minimum Security,Medium,352,3,318,60,277,5,98,382,382,784,1177,1,2,2,3,18.9,13.6,343,426,457,457,262,126,60
PR008301,Juvenile,Medium,347,1,260,54,207,3,43,195,156,331,501,1,3,0,1,2.7,2.4,258,245,213,224,314,322,375
PR008302,Minimum Security,Low,704,6,593,139,513,4,91,414,444,934,1387,7,4,1,4,4.4,3.4,568,479,391,319,650,669,686
PR008303,Minimum Security,Low,634,3,457,83,324,4,92,317,304,596,876,1,13,1,2,2.3,1.3,451,448,467,509,435,416,480
PR008304,Remand,High,1057,5,922,377,1593,18,267,1129,1111,2199,3334,5,7,3,0,0.6,0.5,818,452,0,0,1420,1479,1479
PR008305,Women's,Low,701,6,446,95,388,18,86,345,355,717,1122,3,3,4,7,10.6,8.0,436,404,348,349,468,472,462
PR008306,Maximum Security,Medium,561,5,518,16,95,3,28,146,140,271,393,2,4,1,1,56.7,48.5,528,564,588,664,486,476,468
PR008307,Juvenile,Medium,346,1,255,76,318,5,93,386,377,799,1139,5,1,3,3,11.6,6.4,270,319,385,425,205,109,100
PR008308,Juvenile,Medium,334,2,298,38,220,2,55,246,242,499,750,4,2,0,0,2.8,2.4,299,318,345,374,260,226,172
PR008309,Minimum Security,Low,953,7,724,127,552,16,121,561,561,1062,1569,7,5,1,0,11.2,8.3,726,734,746,724,732,784,860
PR008310,Women's,Low,536,5,288,62,233,3,61,260,275,559,847,3,4,0,2,9.7,7.0,298,321,317,374,248,202,188
PR008311,Women's,Low,249,2,228,21,90,7,20,90,86,172,257,2,1,4,2,18.3,13.6,230,222,250,227,235,228,307
PR008312,Minimum Security,Low,202,2,177,19,70,0,16,82,65,130,186,3,2,4,0,5.1,3.4,178,193,214,195,165,185,195
PR008313,Maximum Security,High,1070,8,956,53,221,14,36,162,156,322,486,3,12,1,1,22.5,14.5,948,910,854,801,1050,1082,1124
PR008314,Minimum Security,Low,790,5,682,91,391,11,61,304,299,633,944,5,5,5,0,22.6,16.7,661,600,525,430,792,858,989
PR008315,Minimum Security,Low,966,5,774,66,315,18,60,261,218,429,623,11,5,1,1,14.4,12.8,758,724,655,602,910,1024,1147
PR008316,Remand,Medium,976,6,754,226,939,19,187,863,738,1521,2279,2,9,4,0,0.5,0.4,742,679,606,522,939,1140,1281
PR008317,Women's,Low,377,4,329,72,328,0,62,293,323,662,1003,4,1,0,3,2.6,2.2,325,291,247,200,321,273,270
PR008318,Women's,Low,382,4,296,26,142,4,42,153,136,295,419,1,6,4,4,3.8,2.2,303,322,311,355,286,296,298
PR008319,Minimum Security,Low,925,6,803,111,488,6,141,577,689,1365,2031,7,13,3,0,6.7,5.4,820,890,998,1087,611,468,287
PR008320,Remand,High,650,4,299,95,400,6,150,571,467,925,1380,0,0,2,1,1.4,0.9,344,485,639,811,240,169,123
PR008321,Maximum Security,High,910,8,673,20,121,7,29,123,139,272,406,7,6,0,0,43.2,34.3,671,661,697,670,672,664,664
PR008322,Remand,High,253,2,249,107,478,1,105,452,497,955,1448,0,0,0,2,3.0,1.7,243,210,174,167,210,197,132
PR008323,Maximum Security,High,364,3,144,4,19,7,4,23,23,48,88,1,1,2,2,45.7,33.0,147,157,147,190,155,147,73
PR008324,Women's,Medium,691,3,516,67,252,8,47,251,209,447,692,5,3,0,0,2.6,2.3,517,500,517,515,588,646,689
PR008325,Women's,Medium,201,1,143,26,81,5,14,55,65,129,202,1,0,1,2,21.1,12.5,132,100,98,76,159,194,187
PR008326,Minimum Security,Low,700,6,440,88,374,4,59,289,328,628,935,4,2,0,0,2.7,1.7,420,359,269,195,451,545,576
PR008327,Juvenile,Medium,136,1,100,26,120,2,35,143,127,247,383,0,0,3,1,4.3,3.8,105,130,125,176,112,101,102
PR008328,Remand,High,496,3,407,91,354,2,63,275,229,437,684,4,6,2,1,11.2,9.3,391,346,267,156,548,694,694
PR008329,Women's,Low,434,3,393,91,369,5,58,256,256,475,736,2,3,0,1,4.8,2.8,369,279,186,54,479,607,607
PR008330,Remand,High,860,7,762,421,1801,9,367,1610,1303,2707,4047,11,3,0,0,3.2,2.6,715,568,371,156,1204,1204,1204
PR008331,Minimum Security,Low,866,7,237,32,123,7,32,159,146,272,407,10,4,0,1,8.1,4.8,239,269,306,330,244,263,286
PR008332,Remand,Medium,897,8,821,414,1765,15,317,1336,1184,2359,3636,5,4,4,0,5.5,3.3,725,399,0,0,1255,1255,1255
PR008333,Maximum Security,High,1145,8,906,87,369,11,102,398,346,700,1071,7,4,1,2,5.5,4.3,908,929,989,1003,923,948,918
PR008334,Remand,Low,1035,8,653,163,739,4,159,670,548,1122,1707,9,4,6,3,2.1,1.4,637,561,499,456,905,1157,1362
PR008335,Minimum Security,Low,233,1,219,20,87,2,32,108,125,273,392,1,7,1,1,13.6,7.6,232,255,297,302,164,85,85
PR008336,Juvenile,Medium,125,1,108,37,142,2,22,88,84,183,293,2,0,5,2,30.6,25.1,99,51,2,0,175,175,175
PR008337,Women's,Low,480,5,338,59,325,4,74,297,295,593,912,3,2,1,2,23.4,19.0,333,312,284,243,342,325,360
PR008338,Maximum Security,High,491,3,330,20,97,9,20,99,128,258,400,11,5,1,1,33.5,23.7,327,337,327,294,312,273,261
PR008339,Remand,High,775,5,558,205,801,9,173,791,871,1806,2747,10,9,3,5,3.6,3.1,558,555,537,542,503,322,239
PR008340,Juvenile,Low,100,1,70,16,68,0,15,72,70,122,177,1,0,1,2,6.4,3.8,68,71,98,94,81,119,137
PR008341,Minimum Security,Low,262,3,216,16,78,2,24,93,83,183,276,1,3,3,3,12.8,8.1,226,214,262,271,227,199,214
PR008342,Remand,Low,979,5,932,284,1307,13,405,1755,1734,3538,5350,4,3,1,2,1.6,1.0,1034,1272,1272,1272,522,61,0
PR008343,Juvenile,Low,116,1,90,8,65,3,16,95,117,213,316,0,0,0,0,3.9,3.0,100,126,148,150,74,32,1
PR008344,Minimum Security,Low,759,6,524,90,359,8,100,420,388,761,1137,11,9,0,1,2.9,1.8,537,594,629,709,507,469,462
PR008345,Women's,Low,768,3,273,35,131,5,29,103,90,212,325,5,9,1,1,16.1,13.6,267,245,231,204,341,374,427
PR008346,Remand,Medium,474,5,270,98,446,4,105,461,494,1026,1514,2,4,2,1,0.5,0.4,272,294,320,298,215,101,65
PR008347,Remand,High,390,2,255,121,575,6,133,566,559,1105,1640,4,0,5,3,2.4,1.4,248,240,242,215,278,310,346
PR008348,Maximum Security,High,792,5,659,32,139,6,32,109,113,243,360,4,2,4,0,86.6,71.8,653,627,584,571,673,652,713
PR008349,Maximum Security,Medium,309,1,265,20,80,6,24,79,85,166,260,1,0,3,1,37.5,33.3,265,256,270,234,257,289,250
PR008350,Maximum Security,High,592,3,263,22,101,13,20,101,113,233,355,0,1,3,2,38.9,33.1,265,273,282,290,241,252,263
PR008351,Women's,Medium,653,4,441,113,450,11,107,467,493,1001,1463,8,4,4,0,5.7,3.2,442,455,473,482,406,316,325
PR008352,Women's,Low,282,1,236,27,119,0,27,97,98,201,320,3,2,3,6,1.5,1.4,228,225,172,172,272,307,314
PR008353,Women's,High,138,1,98,27,75,4,15,74,98,184,259,2,1,1,1,23.7,18.8,95,96,92,112,72,29,27
PR008354,Minimum Security,Low,407,4,379,31,151,6,29,113,121,244,395,2,3,4,0,24.5,20.6,369,334,321,315,397,440,404
PR008355,Remand,High,569,3,427,154,675,10,129,633,624,1242,1892,1,3,2,0,1.6,0.9,419,383,323,304,447,501,406
PR008356,Women's,Low,188,1,160,42,123,2,19,108,80,168,260,3,0,3,1,7.5,6.5,151,138,134,114,211,263,263
PR008357,Juvenile,Medium,305,1,225,81,378,5,91,352,356,735,1114,2,0,4,1,12.6,7.8,223,199,173,111,248,194,195
PR008358,Maximum Security,High,1424,10,1221,76,282,11,57,239,194,400,608,13,5,1,0,50.4,41.6,1207,1165,1116,1119,1284,1346,1419
PR008359,Women's,Low,142,1,132,32,124,2,20,82,87,186,282,0,1,3,1,14.4,10.8,118,85,52,22,152,196,198
PR008360,Minimum Security,Low,768,5,561,38,203,10,59,255,232,462,678,6,10,0,0,5.8,4.0,574,624,670,740,535,532,509
PR008361,Minimum Security,Low,793,7,702,152,665,8,212,869,883,1816,2753,6,10,0,2,11.3,9.1,755,917,1030,1030,447,152,0
PR008362,Women's,Low,384,3,292,29,157,4,40,163,175,390,576,2,3,2,3,28.7,22.4,292,304,318,271,268,216,162
PR008363,Remand,High,1052,7,902,183,833,11,240,985,1006,2098,3262,9,5,0,2,3.4,2.1,937,1052,1191,1366,742,502,181
PR008364,Minimum Security,Low,735,4,305,26,85,8,25,115,146,254,373,1,2,6,2,11.6,7.1,307,331,363,417,272,311,300
PR008365,Remand,Medium,1093,7,901,540,2298,11,438,1934,2051,4079,6040,7,3,3,1,1.6,1.3,814,516,148,0,1175,1447,1530
PR008366,Women's,Low,619,4,598,129,605,9,112,559,520,1052,1564,4,2,0,5,8.3,6.7,585,561,496,465,699,765,852
PR008367,Maximum Security,High,900,6,753,52,226,9,38,185,164,326,505,7,3,1,1,19.5,17.0,744,709,666,606,835,892,936
PR008368,Women's,Low,560,5,346,45,169,11,66,263,255,483,732,7,6,2,3,1.8,1.4,370,437,528,622,262,189,103
PR008369,Minimum Security,Low,912,6,834,134,589,8,106,458,431,886,1316,11,8,0,4,5.3,3.8,803,701,534,468,1027,1176,1276
PR008370,Maximum Security,High,1168,7,1054,74,308,16,119,470,458,919,1386,10,4,2,0,53.0,34.6,1090,1213,1354,1513,926,785,693
PR008371,Remand,Medium,325,2,199,50,225,6,70,330,279,581,855,2,3,0,4,1.8,1.4,222,294,422,422,177,127,50
PR008372,Remand,High,436,4,335,79,358,4,87,313,255,534,803,1,8,0,5,5.2,3.6,326,291,278,221,418,458,538
PR008373,Minimum Security,Medium,373,2,346,62,292,3,58,257,276,581,885,2,5,4,3,3.0,2.6,336,310,301,274,342,335,274
PR008374,Remand,High,313,2,233,86,315,3,68,296,293,606,931,1,3,1,3,2.2,1.7,232,208,219,208,247,260,242
PR008375,Remand,High,976,7,775,289,1114,16,222,925,965,1963,2972,4,6,1,0,2.5,2.2,733,594,397,229,926,1009,1110
PR008376,Remand,Medium,1032,9,1007,249,1120,20,259,1124,1106,2121,3243,4,15,1,0,2.9,2.4,1014,1005,1022,1092,1048,1187,1187
PR008377,Juvenile,Low,242,3,207,46,175,3,51,198,192,340,517,0,1,0,4,9.9,7.2,211,220,243,255,183,169,142
PR008378,Women's,Medium,597,3,491,64,252,7,60,252,285,591,942,2,5,0,1,8.5,7.6,494,504,476,524,443,386,271
PR008379,Remand,High,1131,5,498,200,888,7,179,770,732,1421,2124,11,17,1,4,0.5,0.4,476,384,267,132,655,867,1051
PR008380,Remand,Medium,423,3,323,173,730,6,199,796,892,1768,2669,4,3,7,1,5.3,4.3,337,374,461,462,178,48,0
PR008381,Remand,Medium,743,4,576,113,574,8,144,670,667,1356,2100,10,9,1,5,2.4,2.1,599,674,768,859,500,394,223
PR008382,Remand,Medium,675,4,619,226,910,12,197,811,946,1881,2835,4,2,1,1,3.0,2.5,594,509,437,323,600,595,524
PR008383,Maximum Security,High,660,3,613,80,302,5,63,273,302,582,853,5,2,3,0,28.2,16.8,608,589,568,505,627,629,649
PR008384,Minimum Security,Low,842,5,467,97,377,0,110,440,473,933,1363,2,11,3,1,4.4,3.4,481,548,619,712,401,339,239
PR008385,Minimum Security,Low,841,5,805,59,264,8,52,254,275,590,876,3,11,3,1,8.9,6.9,810,813,818,803,763,687,637
PR008386,Minimum Security,Low,450,3,366,39,158,1,44,207,173,323,490,10,2,1,3,3.2,2.7,373,400,453,470,342,337,386
PR008387,Women's,Low,472,2,379,66,306,1,89,358,326,654,957,7,3,6,1,13.3,11.4,389,430,488,519,348,334,329
PR008388,Remand,High,1178,7,665,148,649,18,201,793,902,1791,2680,14,13,1,2,2.5,1.8,697,821,959,1101,396,146,0
PR008389,Remand,Medium,1140,8,992,321,1500,22,352,1499,1582,3157,4856,14,3,1,3,6.1,3.6,991,974,964,957,908,864,650
PR008390,Remand,Medium,1045,7,868,453,1999,14,493,1959,2342,4717,6988,2,3,0,0,4.4,3.6,862,827,807,765,495,95,0
PR008391,Juvenile,Medium,345,2,231,66,284,4,75,314,348,681,1062,3,5,0,1,11.7,7.9,241,263,301,372,198,173,116
PR008392,Remand,Medium,448,3,392,118,557,6,104,447,390,790,1186,1,2,1,1,2.7,1.9,369,281,167,87,602,627,627
PR008393,Remand,Medium,567,3,389,233,940,4,157,786,853,1697,2531,4,5,2,3,3.3,2.1,354,235,96,0,484,561,736
PR008394,Juvenile,Low,280,3,247,43,195,2,35,136,164,330,500,2,1,1,1,3.0,2.3,233,196,113,91,274,291,288
PR008395,Maximum Security,High,352,4,294,39,150,2,39,127,113,221,326,2,3,1,3,51.8,41.9,288,266,256,244,309,357,360
PR008396,Remand,Medium,992,8,896,345,1387,16,324,1474,1379,2854,4291,4,5,1,1,1.5,0.9,910,970,1068,1143,937,904,842
PR008397,Remand,High,828,4,679,190,833,8,159,675,682,1384,2075,4,4,3,0,1.4,1.2,646,515,352,190,795,913,1022
PR008398,Women's,Medium,381,2,176,29,138,7,38,159,147,305,464,3,2,1,2,6.1,3.5,183,203,239,261,172,138,130
PR008399,Women's,High,677,5,572,140,590,17,132,521,520,1070,1588,3,1,1,1,9.9,6.2,556,494,449,353,630,689,753
PR008400,Women's,Low,352,2,332,76,326,4,87,371,314,659,989,5,7,1,1,7.2,4.4,347,374,427,457,338,306,261
PR008401,Remand,Medium,805,5,494,276,1130,3,312,1325,1295,2573,3872,5,6,2,1,1.0,0.6,541,694,877,1046,307,100,0
PR008402,Minimum Security,Low,362,1,178,21,80,5,11,43,48,94,134,0,6,2,4,15.5,11.2,171,156,104,102,207,212,300
PR008403,Remand,Medium,321,2,215,48,221,3,54,188,238,460,692,3,3,1,2,1.7,1.5,206,178,162,122,235,222,256
PR008404,Women's,Medium,509,3,431,86,356,5,102,396,395,812,1214,0,9,3,1,7.9,6.5,439,469,536,562,391,295,214
PR008405,Women's,Low,297,1,260,33,149,10,33,128,116,237,356,0,2,3,2,37.3,32.1,255,241,214,181,291,312,386
PR008406,Women's,Medium,355,4,316,67,251,4,35,183,183,368,546,0,2,1,5,0.6,0.4,297,257,192,130,398,494,496
PR008407,Minimum Security,Medium,697,5,539,99,401,8,59,253,231,468,708,4,5,1,3,2.0,1.5,507,388,260,117,726,956,975
PR008408,Juvenile,Medium,375,1,305,73,323,7,82,376,350,686,1040,2,3,0,2,8.0,5.1,318,362,406,437,289,299,288
PR008409,Women's,High,143,2,122,21,100,1,20,89,106,224,321,0,0,5,0,15.4,8.8,122,114,83,101,136,112,119
PR008410,Juvenile,Medium,68,1,54,13,56,1,14,59,48,116,167,1,0,3,1,11.4,8.2,54,58,58,48,62,61,75
PR008411,Juvenile,Low,284,3,137,40,200,6,39,160,157,325,461,5,4,2,1,3.5,3.0,131,88,66,11,177,181,257
PR008412,Remand,Medium,635,5,549,267,1060,3,202,801,803,1630,2438,2,8,0,1,2.9,2.4,485,293,30,0,776,889,889
PR008413,Remand,Medium,1177,7,982,318,1382,23,418,1724,1577,2990,4427,13,3,1,2,2.8,1.8,1063,1297,1530,1530,909,1000,1098
PR008414,Minimum Security,Medium,911,7,795,47,212,18,56,224,245,508,744,8,8,5,5,22.4,20.0,803,799,828,847,751,693,709
PR008415,Maximum Security,High,1039,8,814,55,207,26,56,204,168,342,516,15,10,2,1,12.2,10.2,816,816,809,827,899,964,992
PR008416,Women's,Medium,526,5,470,88,366,3,84,304,316,595,858,2,4,5,1,4.9,3.7,453,405,344,267,512,596,692
PR008417,Women's,Medium,459,4,277,50,218,6,52,216,204,400,591,1,4,3,2,20.3,16.8,280,274,270,257,287,336,371
PR008418,Women's,Medium,321,4,234,38,163,6,81,303,297,582,864,2,1,2,1,11.2,9.3,266,369,417,417,111,0,0
PR008419,Minimum Security,Low,729,6,660,53,241,0,72,256,267,517,775,2,6,2,1,13.0,8.7,663,686,695,763,621,604,594
PR008420,Maximum Security,High,588,3,305,27,127,9,21,128,167,313,452,11,3,2,1,128.4,82.6,303,302,300,248,283,271,280
PR008421,Minimum Security,Low,294,2,236,37,137,4,34,125,94,185,296,3,0,4,2,11.4,10.0,236,227,197,199,297,328,381
PR008422,Women's,Low,531,2,391,80,395,13,99,381,326,638,950,3,3,0,1,10.2,7.3,391,373,344,339,448,463,503
PR008423,Juvenile,Medium,91,2,67,13,47,0,7,54,55,107,157,1,0,0,3,5.7,3.3,69,69,54,99,67,41,87
PR008424,Women's,Low,191,1,150,25,105,2,22,92,95,174,264,1,0,2,2,20.9,14.6,148,134,146,116,152,169,210
PR008425,Minimum Security,Low,550,6,454,75,324,3,87,351,335,695,1057,2,7,3,0,3.3,2.0,462,493,525,539,447,358,299
PR008426,Remand,Low,686,4,546,257,1029,11,184,875,917,1890,2833,3,10,2,0,3.1,2.1,513,385,244,73,655,670,722
PR008427,Women's,Medium,706,5,365,72,306,13,80,347,328,624,917,2,5,1,0,15.8,9.3,372,400,438,455,342,309,348
PR008428,Minimum Security,Low,516,3,374,85,361,4,55,230,192,382,577,8,3,1,0,3.4,2.3,348,240,102,0,516,671,722
PR008429,Women's,Low,122,1,91,12,61,1,7,57,62,117,177,1,1,1,0,13.5,9.1,93,77,76,102,91,101,102
PR008430,Remand,Low,1090,7,816,278,1123,13,181,691,735,1482,2244,1,14,5,0,0.6,0.3,718,390,0,0,1157,1520,1526
PR008431,Maximum Security,High,431,3,347,11,61,3,28,111,102,247,366,1,1,0,1,7.5,4.6,365,397,451,506,316,258,215
PR008432,Maximum Security,High,893,6,688,52,236,19,45,179,154,312,486,9,3,1,3,78.2,69.8,670,619,552,508,812,921,1039
PR008433,Women's,Low,479,3,403,79,340,6,56,214,245,468,715,3,5,0,2,18.1,11.6,383,276,156,39,526,626,670
PR008434,Remand,High,640,5,560,324,1461,6,292,1158,1104,2191,3271,12,6,3,2,4.6,3.2,489,255,0,0,896,896,896
PR008435,Women's,Low,287,1,249,26,131,1,34,172,119,239,375,0,3,1,4,6.8,6.1,261,287,324,373,253,289,280
PR008436,Women's,Low,206,1,197,34,180,1,51,218,202,376,533,2,2,1,1,2.7,1.6,209,229,256,267,159,166,193
PR008437,Remand,High,1056,9,897,277,1175,19,309,1243,1415,2783,4176,3,9,0,2,3.2,2.8,908,971,1028,1106,669,463,241
PR008438,Women's,Low,220,1,195,22,93,0,20,99,103,202,315,2,2,0,0,18.7,13.5,189,199,212,225,195,206,177
