Age,Gender,education_level,Prison_type,Prison_security_level,Block_security_level,Incidents_count,Violent_incident_count,escape_incident_count,days_since_last_incidence,total_disciplinary_days,Risk Behaviour
47,Male,Primary,Minimum Security,Low,Low,1,0,0,221,1,Low
32,Male,Preparatory,Minimum Security,Low,Low,1,0,0,270,0,Low
43,Male,Primary,Remand,High,Medium,8,2,2,238,18,High
36,Male,Bachelor's,Minimum Security,Low,Low,1,0,0,228,0,Low
29,Female,Secondary,Minimum Security,Low,Low,1,0,0,103,0,Low
25,Female,Secondary,Women's,Medium,High,2,0,0,37,6,Low
26,Male,Preparatory,Maximum Security,High,High,2,0,0,55,5,Medium
39,Female,Secondary,Minimum Security,Low,Low,1,0,0,224,2,Low
33,Male,Preparatory,Remand,Medium,High,7,0,1,347,33,Medium
24,Male,Bachelor's,Maximum Security,High,High,9,1,2,211,31,High
23,Male,Literate,Maximum Security,High,High,11,3,2,16,32,High
43,Female,Preparatory,Maximum Security,High,High,4,1,0,173,12,Medium
34,Male,Illiterate,Remand,High,High,11,1,2,1,39,High
61,Male,Secondary,Remand,Medium,Medium,3,0,0,363,17,Low
18,Male,Secondary,Maximum Security,High,Medium,10,1,2,199,27,High
61,Male,Secondary,Minimum Security,Low,Low,1,0,0,252,2,Low
52,Male,Secondary,Remand,High,High,10,3,3,252,31,High
55,Male,Bachelor's,Remand,Medium,Medium,6,0,0,273,23,Low
56,Male,Preparatory,Remand,Low,Low,3,0,0,120,17,Low
62,Male,Illiterate,Maximum Security,High,Medium,8,3,0,96,31,High
43,Female,Primary,Women's,Medium,High,5,1,0,312,11,Medium
39,Male,Postgraduate education,Juvenile,Medium,Medium,6,1,0,246,14,Low
36,Female,Bachelor's,Women's,Medium,Low,5,0,0,91,15,Low
27,Female,Bachelor's,Women's,High,High,7,2,1,332,24,Medium
42,Male,Preparatory,Minimum Security,Low,Low,2,0,0,256,11,Low
53,Male,Secondary,Juvenile,Low,Low,3,0,0,134,10,Low
48,Male,Literate,Minimum Security,Low,Low,2,0,0,76,5,Low
32,Female,Secondary,Minimum Security,Low,Low,3,0,0,48,14,Low
36,Female,Bachelor's,Women's,High,High,4,0,0,337,13,Low
50,Male,Bachelor's,Maximum Security,High,High,11,2,1,91,34,High
60,Male,Secondary,Maximum Security,High,High,6,1,1,16,12,High
65,Male,Secondary,Juvenile,Medium,Medium,7,1,0,351,20,Medium
39,Male,Bachelor's,Maximum Security,High,High,12,1,3,77,25,High
18,Male,Bachelor's,Remand,Medium,Medium,5,0,1,324,19,Low
21,Male,Bachelor's,Minimum Security,Low,Medium,1,0,0,253,9,Low
59,Male,Bachelor's,Maximum Security,High,High,6,1,0,121,14,Medium
64,Female,Preparatory,Women's,Low,Medium,1,0,0,198,0,Low
52,Male,Preparatory,Minimum Security,Low,Low,1,0,0,75,5,Low
54,Male,Bachelor's,Juvenile,Medium,High,5,0,1,321,20,Medium
55,Male,Bachelor's,Maximum Security,High,High,7,1,0,352,11,Medium
63,Male,Literate,Juvenile,Low,Medium,2,0,0,303,7,Low
25,Male,Bachelor's,Maximum Security,High,High,9,3,2,189,19,High
38,Male,Primary,Remand,Medium,Medium,7,1,1,0,12,High
42,Male,Bachelor's,Maximum Security,High,Medium,7,0,0,63,25,Medium
50,Male,Literate,Maximum Security,High,High,8,3,1,84,21,High
65,Male,Illiterate,Juvenile,Medium,High,4,1,0,80,15,Medium
64,Female,Secondary,Women's,High,High,10,1,3,349,29,High
26,Female,Secondary,Women's,Low,Low,1,0,0,61,1,Low
36,Female,Preparatory,Women's,High,High,12,0,2,51,30,High
63,Female,Secondary,Maximum Security,High,High,3,0,0,47,6,Medium
21,Male,Bachelor's,Remand,Medium,Medium,5,0,1,72,4,Medium
23,Male,Preparatory,Maximum Security,High,High,10,3,2,339,30,High
29,Female,Secondary,Juvenile,Medium,Medium,6,0,0,334,25,Low
33,Male,Secondary,Remand,Medium,Medium,5,0,0,361,13,Low
25,Male,Bachelor's,Remand,Medium,Low,7,1,0,248,14,Low
44,Male,Secondary,Maximum Security,High,High,8,0,0,52,20,Medium
24,Male,Primary,Minimum Security,Low,Medium,3,0,0,222,0,Low
62,Male,Secondary,Minimum Security,Low,Medium,1,0,0,0,0,Low
37,Female,Secondary,Remand,High,High,10,1,1,134,26,High
60,Female,Secondary,Minimum Security,Low,Medium,2,0,0,13,3,Low
57,Male,Secondary,Remand,High,High,7,2,1,74,8,High
59,Male,Primary,Remand,Medium,Medium,3,0,0,326,15,Low
64,Male,Postgraduate education,Remand,High,High,8,2,2,352,23,High
64,Male,Bachelor's,Minimum Security,Low,Low,3,0,0,36,8,Low
27,Male,Bachelor's,Minimum Security,Low,Low,3,0,0,138,16,Low
63,Male,Primary,Maximum Security,High,High,4,1,0,66,8,Medium
38,Male,Secondary,Juvenile,Medium,Medium,4,1,0,232,1,Low
20,Male,Preparatory,Minimum Security,Low,Low,2,0,0,280,12,Low
50,Male,Preparatory,Minimum Security,Low,Medium,3,0,0,93,3,Low
21,Female,Literate,Remand,Medium,Medium,6,1,0,176,17,Medium
36,Male,Preparatory,Maximum Security,High,High,5,1,0,199,9,Medium
51,Male,Illiterate,Remand,High,High,9,3,0,334,21,High
26,Male,Primary,Maximum Security,High,High,5,0,1,9,16,High
44,Male,Secondary,Maximum Security,High,High,4,0,0,95,17,Medium
63,Male,Bachelor's,Minimum Security,Low,Low,1,0,0,174,7,Low
60,Male,Secondary,Juvenile,Medium,Low,3,0,0,74,3,Low
55,Male,Preparatory,Maximum Security,High,High,10,1,1,124,31,High
32,Female,Primary,Maximum Security,High,High,9,0,2,106,29,High
19,Male,Secondary,Remand,Medium,Medium,3,0,0,107,24,Low
25,Male,Bachelor's,Maximum Security,High,Medium,9,2,2,257,25,High
39,Male,Preparatory,Remand,High,High,9,1,0,4,34,High
30,Male,Preparatory,Maximum Security,High,High,9,2,0,182,30,Medium
64,Male,Secondary,Remand,Medium,Medium,3,0,0,124,12,Low
56,Female,Primary,Juvenile,Low,Low,1,0,0,342,8,Low
58,Female,Secondary,Remand,Medium,Medium,5,1,0,71,12,Medium
61,Male,Primary,Maximum Security,High,High,6,0,0,308,19,Medium
23,Male,Illiterate,Maximum Security,High,High,8,3,0,231,25,High
62,Male,Bachelor's,Remand,High,High,6,0,0,67,17,Medium
29,Male,Secondary,Juvenile,Medium,Medium,5,0,0,235,14,Low
36,Female,Bachelor's,Maximum Security,High,Medium,11,1,3,210,29,High
65,Female,Secondary,Maximum Security,High,High,4,0,0,331,15,Low
39,Female,Bachelor's,Maximum Security,High,Medium,8,0,0,272,22,Low
59,Male,Illiterate,Remand,Medium,Medium,5,1,0,86,11,Medium
50,Male,Postgraduate education,Remand,Low,Low,2,0,0,288,8,Low
28,Male,Literate,Minimum Security,Low,Low,1,0,0,302,4,Low
64,Female,Preparatory,Women's,High,High,8,0,0,42,29,Medium
45,Female,Preparatory,Women's,Medium,Low,1,0,0,199,0,Low
32,Female,Preparatory,Women's,High,High,11,1,3,348,23,High
36,Male,Primary,Juvenile,Medium,Low,1,0,0,40,0,Low
40,Male,Preparatory,Minimum Security,Low,Low,1,0,0,186,0,Low
39,Male,Bachelor's,Remand,High,High,7,0,1,226,27,Medium
31,Female,Literate,Minimum Security,Low,Low,2,0,0,347,7,Low
57,Male,Secondary,Minimum Security,Low,Low,5,1,0,134,16,Low
62,Male,Secondary,Maximum Security,High,Medium,8,2,2,186,22,High
44,Male,Bachelor's,Remand,Medium,High,2,0,0,108,6,Low
33,Male,Preparatory,Minimum Security,Low,Low,3,0,0,43,13,Low
21,Male,Preparatory,Minimum Security,Low,Low,1,0,0,115,0,Low
57,Female,Primary,Women's,Low,Low,4,1,0,79,5,Medium
32,Male,Secondary,Minimum Security,Low,Medium,2,0,0,161,0,Low
23,Male,Preparatory,Minimum Security,Low,Low,3,0,0,306,3,Low
36,Male,Illiterate,Minimum Security,Low,Low,1,0,0,114,6,Low
62,Male,Illiterate,Maximum Security,High,High,8,0,0,240,19,Medium
52,Female,Preparatory,Women's,Medium,High,3,0,0,109,8,Low
36,Male,Primary,Juvenile,Low,Low,2,0,0,51,8,Low
45,Male,Secondary,Remand,Low,Low,1,0,0,276,4,Low
58,Female,Illiterate,Women's,Medium,High,3,0,0,159,11,Medium
42,Male,Preparatory,Minimum Security,Low,Medium,1,0,0,267,8,Low
60,Female,Bachelor's,Women's,Low,Low,1,0,0,13,7,Low
31,Female,Bachelor's,Women's,High,High,9,3,1,144,25,High
26,Male,Literate,Remand,Medium,Low,5,1,0,321,8,Medium
27,Male,Preparatory,Maximum Security,High,Medium,7,1,0,222,16,Medium
44,Female,Illiterate,Minimum Security,Low,Low,3,0,0,22,13,Medium
49,Female,Preparatory,Women's,Medium,High,4,1,0,341,6,Low
30,Male,Preparatory,Minimum Security,Low,Low,2,0,0,235,0,Low
62,Male,Secondary,Minimum Security,Low,Low,1,0,0,240,10,Low
58,Male,Bachelor's,Maximum Security,High,High,7,0,1,56,22,Medium
63,Female,Secondary,Remand,High,Medium,7,0,0,361,19,Low
34,Male,Preparatory,Juvenile,Medium,Medium,10,4,0,44,30,High
47,Male,Bachelor's,Minimum Security,Low,Low,2,0,0,154,0,Low
51,Male,Secondary,Remand,Low,Low,1,0,0,244,5,Low
50,Female,Primary,Juvenile,Medium,Medium,8,2,2,251,18,High
18,Male,Literate,Maximum Security,High,High,10,1,1,213,25,High
48,Male,Primary,Maximum Security,High,Medium,6,1,1,342,26,Medium
20,Male,Secondary,Remand,High,High,11,4,1,29,27,High
43,Male,Primary,Remand,Medium,Low,7,1,1,186,21,Medium
44,Male,Illiterate,Juvenile,Medium,Low,6,1,0,301,21,Medium
46,Female,Preparatory,Women's,High,High,5,0,0,14,16,Medium
34,Male,Primary,Maximum Security,High,Medium,7,1,1,38,23,High
43,Male,Secondary,Minimum Security,Low,Medium,3,0,0,1,2,Low
43,Male,Primary,Maximum Security,High,High,8,0,1,214,37,Medium
23,Male,Bachelor's,Remand,High,High,7,2,1,10,28,High
50,Male,Bachelor's,Remand,Medium,Medium,2,0,0,348,9,Low
55,Male,Preparatory,Remand,Medium,Medium,2,0,0,27,1,Medium
28,Male,Preparatory,Minimum Security,Low,Medium,1,0,0,110,5,Low
52,Male,Preparatory,Remand,Medium,Medium,5,0,0,144,1,Low
34,Male,Bachelor's,Remand,Low,Low,4,0,0,316,15,Low
19,Male,Bachelor's,Minimum Security,Low,Medium,2,0,0,31,8,Low
25,Male,Literate,Remand,High,High,8,2,2,180,22,High
61,Male,Bachelor's,Minimum Security,Low,Low,1,0,0,327,14,Low
43,Male,Illiterate,Minimum Security,Low,Medium,3,0,0,264,0,Low
23,Male,Secondary,Minimum Security,Low,Low,1,0,0,45,4,Low
47,Male,Primary,Maximum Security,High,Medium,9,3,1,180,24,High
43,Male,Secondary,Remand,Medium,Medium,4,0,0,323,11,Low
21,Male,Illiterate,Juvenile,Low,Medium,2,0,0,61,0,Low
45,Male,Secondary,Maximum Security,High,High,6,1,0,63,22,Medium
33,Male,Preparatory,Maximum Security,High,High,11,4,0,88,29,High
19,Female,Primary,Women's,High,High,11,3,0,35,31,High
32,Male,Preparatory,Remand,High,High,4,1,0,68,5,Medium
60,Male,Literate,Remand,High,High,14,5,2,352,41,High
38,Female,Primary,Women's,High,Medium,5,0,1,240,15,Medium
43,Male,Preparatory,Remand,High,Medium,11,0,1,295,31,Medium
42,Male,Preparatory,Maximum Security,High,High,11,3,0,329,32,High
38,Female,Secondary,Women's,High,High,4,0,0,335,16,Low
49,Female,Preparatory,Women's,Medium,Low,9,2,1,185,24,Medium
59,Male,Primary,Remand,High,High,13,5,3,41,37,High
19,Male,Bachelor's,Juvenile,Medium,Medium,3,0,0,92,3,Low
30,Female,Preparatory,Maximum Security,High,High,11,2,3,144,41,High
46,Female,Secondary,Maximum Security,High,High,6,0,0,21,8,Medium
30,Male,Secondary,Minimum Security,Low,Low,2,0,0,22,14,Low
43,Male,Primary,Maximum Security,High,High,7,2,1,4,20,High
35,Female,Secondary,Maximum Security,High,Medium,6,1,1,51,18,Medium
58,Male,Secondary,Maximum Security,High,High,3,0,0,299,9,Low
28,Male,Primary,Maximum Security,High,High,8,1,1,193,15,Medium
49,Male,Primary,Remand,Low,Low,1,0,0,135,13,Low
42,Female,Preparatory,Minimum Security,Low,Low,5,1,0,204,12,Low
51,Male,Postgraduate education,Maximum Security,High,High,6,2,0,106,15,Medium
48,Female,Bachelor's,Maximum Security,High,High,6,2,0,148,22,Medium
45,Male,Preparatory,Juvenile,Medium,Medium,5,1,0,85,7,Medium
41,Male,Primary,Remand,Medium,Medium,6,0,1,178,15,Medium
34,Male,Secondary,Maximum Security,High,High,7,1,1,245,14,Medium
58,Male,Secondary,Maximum Security,High,High,5,0,1,278,15,Medium
20,Male,Secondary,Minimum Security,Low,Low,1,0,0,302,0,Low
59,Male,Secondary,Remand,High,Medium,4,1,0,266,6,Low
45,Female,Illiterate,Juvenile,Low,Low,3,0,0,365,7,Low
32,Female,Primary,Women's,Medium,Medium,3,0,0,184,5,Low
42,Male,Preparatory,Minimum Security,Low,Medium,1,0,0,14,15,Medium
63,Male,Secondary,Maximum Security,High,High,9,3,0,210,27,High
39,Male,Preparatory,Minimum Security,Low,Low,2,0,0,153,6,Low
58,Male,Secondary,Maximum Security,High,High,9,2,0,4,36,High
64,Female,Preparatory,Minimum Security,Low,Medium,2,0,0,322,6,Low
23,Female,Secondary,Women's,Medium,High,2,0,0,227,9,Low
59,Female,Illiterate,Remand,Medium,Low,4,0,0,158,14,Medium
34,Male,Literate,Minimum Security,Low,Low,1,0,0,134,2,Low
55,Male,Secondary,Maximum Security,High,High,7,2,1,292,26,High
29,Male,Primary,Maximum Security,High,High,2,0,0,20,9,Medium
40,Male,Secondary,Remand,Medium,Medium,4,1,0,131,11,Low
42,Female,Bachelor's,Maximum Security,High,High,8,2,2,255,16,High
22,Male,Bachelor's,Maximum Security,High,High,13,1,1,159,36,High
60,Male,Preparatory,Remand,High,High,8,2,0,91,15,Medium
35,Female,Illiterate,Minimum Security,Low,Low,1,0,0,174,10,Low
65,Female,Secondary,Remand,Medium,Low,5,0,0,171,18,Low
48,Male,Preparatory,Remand,High,Medium,4,1,0,14,6,Medium
32,Female,Bachelor's,Women's,High,High,9,2,0,85,27,High
35,Male,Primary,Minimum Security,Low,Medium,1,0,0,312,5,Low
54,Female,Bachelor's,Women's,High,High,5,0,0,363,11,Low
24,Male,Secondary,Remand,Medium,Medium,5,1,1,81,14,Medium
48,Female,Secondary,Juvenile,Low,Low,3,0,0,301,7,Low
58,Male,Primary,Maximum Security,High,High,8,1,0,191,26,Medium
55,Female,Primary,Minimum Security,Low,Low,1,0,0,260,6,Low
19,Male,Primary,Maximum Security,High,Medium,11,2,3,93,31,High
26,Male,Secondary,Maximum Security,High,Medium,1,0,0,276,0,Low
65,Male,Preparatory,Remand,High,High,4,0,0,314,18,Medium
65,Male,Illiterate,Juvenile,Medium,High,4,1,0,342,14,Medium
46,Male,Preparatory,Minimum Security,Low,Medium,2,0,0,161,6,Low
57,Female,Preparatory,Women's,Medium,Medium,5,0,1,333,19,Medium
65,Female,Preparatory,Women's,Medium,Medium,4,1,0,47,12,Medium
51,Male,Literate,Juvenile,Medium,Medium,6,0,1,364,21,Medium
61,Male,Preparatory,Maximum Security,High,High,9,2,2,23,28,High
60,Female,Primary,Remand,Medium,Medium,4,1,0,290,14,Medium
47,Male,Preparatory,Minimum Security,Low,Low,1,0,0,260,3,Low
38,Male,Literate,Juvenile,Medium,Medium,2,0,0,185,6,Low
58,Male,Preparatory,Maximum Security,High,High,12,4,1,239,41,High
60,Male,Primary,Minimum Security,Low,Low,1,0,0,209,0,Low
53,Male,Primary,Remand,Medium,Medium,4,1,0,66,17,Medium
61,Male,Bachelor's,Minimum Security,Low,Low,1,0,0,103,7,Low
49,Male,Postgraduate education,Maximum Security,High,High,8,1,0,26,22,Medium
51,Male,Primary,Maximum Security,High,High,7,2,0,30,11,High
27,Male,Secondary,Maximum Security,High,High,9,1,2,312,31,High
55,Female,Illiterate,Maximum Security,High,High,10,2,0,342,36,High
50,Female,Secondary,Minimum Security,Low,Low,3,0,0,83,17,Low
54,Female,Illiterate,Women's,High,High,5,0,1,160,15,Medium
27,Male,Illiterate,Remand,High,High,4,0,0,80,6,Medium
36,Male,Literate,Minimum Security,Low,Low,1,0,0,321,0,Low
60,Female,Primary,Juvenile,Medium,Medium,2,0,0,236,10,Low
44,Male,Bachelor's,Juvenile,Low,Low,3,0,0,217,12,Low
44,Female,Primary,Women's,Low,Low,4,1,0,326,9,Low
44,Male,Primary,Juvenile,Low,Low,5,0,1,34,9,Medium
21,Female,Bachelor's,Remand,Medium,Medium,2,0,0,186,3,Low
48,Male,Bachelor's,Juvenile,Low,Low,1,0,0,66,1,Low
39,Male,Primary,Juvenile,Medium,High,5,1,1,52,20,High
48,Male,Secondary,Remand,Low,Low,2,0,0,356,7,Low
59,Male,Illiterate,Minimum Security,Low,Low,4,0,0,279,12,Low
23,Male,Primary,Remand,Medium,Medium,9,3,0,184,24,Medium
53,Male,Secondary,Remand,Medium,Medium,6,2,0,105,20,Medium
47,Male,Secondary,Remand,High,High,7,2,1,40,16,High
40,Female,Postgraduate education,Women's,Low,Low,4,0,0,4,8,Low
21,Male,Preparatory,Juvenile,Low,Low,1,0,0,149,0,Low
20,Male,Preparatory,Minimum Security,Low,Low,1,0,0,302,6,Low
20,Male,Preparatory,Juvenile,Medium,Medium,4,1,0,213,7,Low
22,Female,Primary,Women's,Medium,Medium,7,0,1,27,17,Medium
27,Male,Primary,Juvenile,Medium,Medium,4,1,0,259,5,Low
30,Male,Literate,Minimum Security,Low,Medium,2,0,0,140,4,Low
48,Male,Literate,Maximum Security,High,High,7,0,0,189,27,Medium
44,Female,Secondary,Women's,Low,Low,4,0,0,65,14,Low
43,Male,Primary,Minimum Security,Low,Medium,1,0,0,48,0,Low
32,Female,Primary,Minimum Security,Low,Low,2,0,0,255,0,Low
45,Male,Secondary,Maximum Security,High,High,13,5,1,67,36,High
50,Male,Primary,Maximum Security,High,High,6,0,1,352,9,Medium
51,Male,Secondary,Remand,High,High,4,1,0,258,15,Medium
29,Male,Bachelor's,Remand,Medium,Medium,3,0,0,267,8,Low
62,Male,Primary,Remand,Medium,High,7,1,0,266,16,Medium
49,Male,Primary,Remand,High,High,6,2,1,101,7,High
26,Male,Secondary,Remand,Medium,Medium,3,0,0,234,6,Low
38,Male,Bachelor's,Minimum Security,Low,Low,3,0,0,190,0,Low
38,Male,Secondary,Minimum Security,Low,Low,2,0,0,152,0,Low
49,Male,Primary,Minimum Security,Low,Medium,3,0,0,103,16,Low
44,Female,Secondary,Women's,Medium,High,4,1,0,80,17,Medium
64,Male,Bachelor's,Remand,High,High,5,0,0,353,23,Low
48,Female,Preparatory,Women's,Medium,Medium,4,1,0,215,8,Low
49,Male,Secondary,Juvenile,Low,Medium,1,0,0,160,3,Low
37,Male,Literate,Minimum Security,Low,Low,1,0,0,117,0,Low
47,Male,Bachelor's,Maximum Security,High,Medium,12,2,1,352,35,High
54,Female,Primary,Women's,High,High,10,4,3,291,32,High
48,Male,Bachelor's,Remand,Medium,Medium,5,1,0,37,7,Medium
36,Male,Primary,Remand,Medium,Low,7,1,1,23,14,High
21,Male,Postgraduate education,Remand,Medium,Medium,10,3,0,120,22,Medium
37,Male,Secondary,Juvenile,Low,Low,1,0,0,294,0,Low
40,Female,Secondary,Maximum Security,High,High,9,3,0,222,30,High
60,Male,Postgraduate education,Maximum Security,High,High,9,2,1,283,24,Medium
54,Male,Secondary,Minimum Security,Low,Low,1,0,0,113,13,Low
49,Male,Preparatory,Minimum Security,Low,Medium,1,0,0,292,6,Low
58,Male,Secondary,Remand,High,High,8,0,2,248,36,High
56,Male,Illiterate,Minimum Security,Low,Low,2,0,0,352,8,Low
38,Male,Primary,Juvenile,Medium,Medium,3,0,0,124,17,Low
39,Male,Literate,Minimum Security,Low,Low,3,0,0,197,0,Low
22,Male,Illiterate,Maximum Security,High,High,5,0,0,50,17,Medium
49,Female,Secondary,Juvenile,Medium,Medium,4,1,0,284,14,Low
24,Female,Primary,Minimum Security,Low,Low,2,0,0,285,5,Low
51,Male,Preparatory,Minimum Security,Low,Medium,1,0,0,348,3,Low
64,Male,Primary,Maximum Security,High,Medium,6,2,1,32,3,High
44,Male,Secondary,Minimum Security,Low,Low,1,0,0,66,5,Low
51,Male,Secondary,Remand,Medium,High,5,1,0,303,6,Low
47,Male,Secondary,Maximum Security,High,High,8,2,2,282,5,High
26,Male,Secondary,Juvenile,Low,Low,3,0,0,250,12,Low
24,Female,Secondary,Remand,Medium,Medium,7,2,0,351,29,Medium
30,Male,Secondary,Maximum Security,High,High,8,0,0,242,31,Medium
53,Male,Preparatory,Minimum Security,Low,Low,2,0,0,129,8,Low
24,Male,Illiterate,Juvenile,Low,Low,1,0,0,82,0,Low
28,Male,Literate,Maximum Security,High,High,4,0,0,219,10,Medium
49,Female,Primary,Maximum Security,High,High,13,5,0,303,42,High
58,Male,Bachelor's,Minimum Security,Low,Medium,5,1,0,257,8,Low
62,Female,Secondary,Remand,High,High,6,0,1,351,30,Medium
18,Male,Secondary,Maximum Security,High,High,8,3,2,78,24,High
53,Male,Literate,Maximum Security,High,Medium,7,0,1,86,17,Medium
65,Male,Preparatory,Minimum Security,Low,Low,1,0,0,226,10,Low
47,Female,Secondary,Maximum Security,High,High,9,1,2,271,34,High
30,Female,Preparatory,Minimum Security,Low,Medium,3,0,0,8,14,Medium
38,Male,Primary,Remand,Medium,High,2,0,0,325,5,Low
23,Male,Primary,Remand,Low,Low,1,0,0,245,9,Low
31,Female,Bachelor's,Remand,Medium,Low,5,0,1,39,18,Medium
58,Male,Primary,Maximum Security,High,High,7,2,1,349,15,High
44,Male,Bachelor's,Minimum Security,Low,Medium,3,0,0,16,5,Low
46,Male,Literate,Juvenile,Low,Low,2,0,0,360,8,Low
21,Female,Illiterate,Maximum Security,High,High,12,4,3,236,27,High
25,Male,Secondary,Minimum Security,Low,Low,1,0,0,42,10,Low
62,Female,Bachelor's,Maximum Security,High,High,4,1,0,340,14,Low
62,Male,Literate,Minimum Security,Low,Low,3,0,0,30,5,Low
22,Male,Preparatory,Maximum Security,High,High,7,1,1,169,12,Medium
21,Female,Primary,Women's,Medium,High,5,1,0,289,19,Medium
21,Male,Illiterate,Remand,Medium,High,5,0,0,309,18,Medium
33,Female,Literate,Remand,High,High,7,2,0,56,20,High
37,Male,Preparatory,Maximum Security,High,High,13,1,0,61,39,High
49,Male,Illiterate,Minimum Security,Low,Low,2,0,0,116,5,Low
36,Male,Bachelor's,Remand,High,High,8,0,0,171,17,Medium
32,Female,Secondary,Women's,High,Medium,12,0,1,314,40,Medium
57,Male,Secondary,Juvenile,Medium,Low,8,0,1,338,25,Medium
64,Male,Secondary,Minimum Security,Low,Low,2,0,0,295,3,Low
22,Female,Secondary,Women's,Medium,Medium,1,0,0,331,1,Low
42,Female,Primary,Women's,High,High,7,0,0,323,21,Medium
60,Female,Preparatory,Minimum Security,Low,Medium,1,0,0,279,0,Low
41,Male,Preparatory,Minimum Security,Low,Medium,1,0,0,231,3,Low
41,Female,Preparatory,Minimum Security,Low,Medium,5,1,0,236,16,Low
22,Male,Preparatory,Maximum Security,High,Medium,12,2,2,145,34,High
29,Male,Illiterate,Juvenile,Medium,Medium,4,1,0,178,16,Medium
32,Male,Bachelor's,Remand,High,High,6,0,1,239,20,Medium
52,Male,Bachelor's,Maximum Security,High,High,8,0,2,287,18,Medium
42,Female,Bachelor's,Women's,Medium,High,4,1,0,266,13,Low
38,Male,Primary,Maximum Security,High,High,2,0,0,224,7,Low
37,Female,Illiterate,Women's,High,High,11,1,3,302,28,High
34,Male,Literate,Minimum Security,Low,Low,2,0,0,212,9,Low
31,Male,Secondary,Remand,Medium,High,8,2,2,116,24,High
52,Female,Primary,Women's,High,High,8,3,1,315,29,High
59,Male,Bachelor's,Minimum Security,Low,Low,3,0,0,293,8,Low
65,Male,Preparatory,Juvenile,Medium,Medium,7,2,1,45,23,High
30,Male,Postgraduate education,Minimum Security,Low,Low,4,1,0,60,6,Low
43,Male,Literate,Maximum Security,High,High,9,2,2,344,22,High
58,Male,Secondary,Remand,Medium,Medium,6,0,1,236,21,Medium
60,Male,Secondary,Remand,Medium,Medium,1,0,0,294,7,Low
21,Female,Preparatory,Women's,Medium,Low,5,0,1,283,20,Medium
37,Male,Secondary,Maximum Security,High,High,10,0,3,212,29,High
29,Male,Postgraduate education,Remand,High,High,3,0,0,341,8,Low
43,Female,Bachelor's,Maximum Security,High,High,4,0,0,290,15,Low
19,Female,Bachelor's,Women's,Medium,Medium,6,1,1,80,11,Medium
50,Male,Preparatory,Remand,Medium,Medium,3,0,0,13,8,Medium
46,Male,Literate,Remand,High,Medium,3,0,0,61,19,Medium
44,Female,Secondary,Women's,High,High,12,4,3,69,37,High
